형태소,품사,분류,카운트
다모,Noun,10,1
다소,Noun,6,1
다소,Noun,7,1
다소,Noun,8,2
다소,Noun,9,1
다소,Noun,10,1
다시,Noun,5,1
다시,Noun,8,5
다시,Noun,9,11
다시,Noun,10,32
다시는,Verb,5,1
다양성,Noun,7,1
다양하다,Adjective,7,1
다양한,Adjective,5,1
다양한,Adjective,8,2
다양한,Adjective,10,2
다우니,Noun,6,1
다우니,Noun,10,5
다운,Noun,5,1
다운,Noun,8,2
다운,Noun,9,1
다운,Noun,10,4
다음,Noun,8,3
다음,Noun,9,1
다음,Noun,10,9
다이나믹,Noun,10,1
다재,Noun,10,1
다차,Noun,7,1
다크,Noun,8,2
다크,Noun,9,1
다크,Noun,10,2
다크나이트,Noun,6,2
다크나이트,Noun,7,2
다크나이트,Noun,8,2
다크나이트,Noun,9,5
다크나이트,Noun,10,6
다해,Noun,8,1
다해,Noun,9,2
닥,Noun,7,1
닥치고,Noun,9,1
닥치고,Noun,10,1
단,Modifier,3,1
단,Modifier,6,1
단,Noun,10,1
단독,Noun,10,3
단번,Noun,9,1
단순,Noun,10,2
단순하고,Adjective,9,2
단순하긴,Adjective,8,1
단순하면서도,Adjective,9,1
단순하지만,Adjective,7,1
단순한,Adjective,7,1
단순한,Adjective,9,1
단순해요,Adjective,9,1
단순히,Adjective,9,1
단순히,Adjective,10,1
단어,Noun,10,1
단연,Noun,9,2
단연,Noun,10,4
단점,Noun,7,2
단점,Noun,8,1
단점,Noun,9,1
단점,Noun,10,1
단지,Noun,9,1
단체,Noun,9,1
단편,Noun,7,1
닫히진,Verb,10,1
달,Noun,7,1
달,Noun,10,1
달기,Noun,10,1
달까,Verb,9,1
달라,Noun,6,3
달라,Noun,8,1
달라졌지만,Verb,10,1
달랐다,Adjective,10,1
달리,Noun,6,1
달리,Noun,10,1
달리는,Verb,8,1
달리는,Verb,9,1
달성,Noun,10,2
달았내,Verb,10,1
달았다,Verb,8,1
달았다,Verb,9,1
달콤하지만,Adjective,9,1
달후,Noun,10,2
닭,Noun,10,1
닭살,Noun,9,1
닮았고,Verb,6,1
닮았다,Verb,10,1
담,Noun,9,1
담당자,Noun,8,1
담아,Verb,6,1
담은,Verb,7,1
답,Noun,10,2
답답해서,Adjective,10,1
당,Modifier,10,1
당시,Noun,7,1
당시,Noun,9,1
당시,Noun,10,3
당신,Noun,9,1
당연한거고,Adjective,10,1
당연히,Adjective,7,1
당연히,Adjective,10,1
닼,Noun,9,1
닼,Noun,10,3
닼나,Noun,10,1
닿,Verb,10,1
닿는것도,Verb,10,1
닿지가,Verb,7,1
대,Foreign,10,1
대,Modifier,2,1
대,Modifier,4,1
대,Modifier,5,1
대,Modifier,7,2
대,Modifier,8,5
대,Modifier,9,3
대,Modifier,10,5
대,Suffix,8,1
대,Suffix,9,2
대,Suffix,10,5
대,Verb,9,1
대,Verb,10,2
대가,Noun,10,1
대가리,Noun,10,1
대거,Noun,9,1
대기,Noun,7,3
대기,Noun,8,1
대기,Noun,9,1
대기,Noun,10,5
대노,Verb,10,1
대단,Verb,10,1
대단하,Adjective,7,1
대단하다,Adjective,10,1
대단하다는,Adjective,10,1
대단한,Adjective,8,1
대단한,Adjective,10,4
대단한거다,Adjective,9,1
대단한것,Adjective,10,1
대단한데,Adjective,9,1
대단한지,Adjective,10,1
대단함,Adjective,10,2
대단해,Adjective,10,1
대로,Josa,8,1
대로,Josa,10,2
대를,Verb,10,1
대립,Noun,10,1
대말,Noun,7,1
대물,Noun,8,1
대미,Noun,10,1
대박,Noun,6,1
대박,Noun,7,1
대박,Noun,8,2
대박,Noun,9,3
대박,Noun,10,38
대박난,Verb,10,1
대부분,Noun,9,1
대부분,Noun,10,1
대사,Noun,7,1
대사,Noun,8,2
대사,Noun,9,1
대사,Noun,10,2
대사도,Noun,8,1
대사도,Noun,10,1
대승,Noun,10,1
대신,Noun,8,1
대안,Noun,10,3
대응,Noun,9,1
대의,Noun,9,1
대의,Noun,10,1
대인건,Verb,10,1
대작,Noun,8,1
대작,Noun,10,3
대중,Noun,7,1
대중,Noun,10,3
대중문화,Noun,10,1
대지,Noun,10,3
대체,Noun,3,1
대체,Noun,10,2
대체로,Noun,10,2
대표,Noun,9,2
대표,Noun,10,1
대한,Noun,6,2
대한,Noun,7,1
대한,Noun,8,2
대해,Noun,7,1
대형,Noun,9,1
대형,Noun,10,2
대화,Noun,8,1
대화,Noun,9,1
대회,Noun,7,1
댄다,Verb,7,1
댓글,Noun,10,1
댜룬,Noun,8,1
더,Noun,3,1
더,Noun,4,2
더,Noun,6,3
더,Noun,7,7
더,Noun,8,10
더,Noun,9,8
더,Noun,10,23
더군다나,Noun,10,1
더말하지,Adjective,10,1
더맨,Noun,8,1
더보,Noun,10,2
더블,Noun,4,1
더빙,Noun,10,5
더욱,Noun,8,2
더욱,Noun,10,1
더있다니,Adjective,10,1
더할,Adjective,5,1
더할,Adjective,7,1
더해서,Adjective,8,1
더햇,Noun,10,1
덕,Noun,10,2
덕분,Noun,10,1
덕통,Noun,9,1
덕후,Noun,9,1
덕후,Noun,10,1
던,Adjective,10,1
던,Noun,8,1
던,Noun,9,1
던,Noun,10,1
던건,Adjective,7,1
던데,Noun,6,1
던데,Noun,10,2
던스트,Noun,10,1
던져서,Verb,6,1
던지는,Verb,10,1
덜,Noun,9,1
덤,Noun,10,1
덤벼,Noun,10,1
덩어리,Noun,8,2
덮은,Verb,6,1
데,Noun,5,1
데,Noun,7,2
데,Noun,8,3
데,Noun,9,1
데,Noun,10,4
데스,Noun,9,1
데스,Noun,10,2
데헷,Noun,10,1
뎅,Noun,10,1
도,Foreign,10,1
도,Josa,2,1
도,Josa,3,6
도,Josa,4,3
도,Josa,5,4
도,Josa,6,11
도,Josa,7,19
도,Josa,8,21
도,Josa,9,35
도,Josa,10,94
도,Noun,2,1
도,Noun,3,1
도,Noun,8,1
도,Noun,9,8
도,Noun,10,10
도감,Noun,8,1
도기,Noun,9,1
도기,Noun,10,1
도나,Noun,10,1
도대체,Noun,4,1
도대체,Noun,10,2
도도,Noun,7,1
도록,Noun,10,1
도른듯,Verb,10,1
도박,Noun,9,1
도심,Noun,8,1
도심,Noun,9,1
도아,Noun,5,1
도안,Noun,10,1
도약,Noun,9,1
도우,Noun,10,1
도입,Noun,8,2
도전,Noun,8,1
도중,Noun,7,1
도하,Noun,9,1
독보,Noun,10,1
돈,Noun,5,3
돈,Noun,6,1
돈,Noun,7,1
돈,Noun,8,3
돈,Noun,9,3
돈,Noun,10,6
돋,Verb,10,1
돋는,Verb,10,1
돋더군요,Verb,10,1
돋보였다,Verb,10,1
돋보이게,Verb,8,1
돋보이는,Verb,7,1
돋보이는,Verb,10,1
돋보인다,Verb,8,1
돋보임,Verb,10,1
돋앗다,Verb,10,1
돋았습니다,Verb,10,1
돋을,Verb,10,2
돋음,Verb,10,1
돌때,Noun,10,1
돌려,Verb,10,2
돌려주세요,Verb,9,1
돌리다,Verb,10,1
돌릴,Verb,8,1
돌릴,Verb,9,1
돌솥,Noun,8,1
돌솥비빔밥,Noun,10,1
돌아,Verb,8,1
돌아가,Verb,10,1
돌아가는,Verb,10,1
돌아갔다,Verb,10,1
돌이,Noun,10,1
동,Modifier,4,1
동,Modifier,5,1
동,Modifier,10,2
동기부여,Noun,4,1
동료,Noun,10,1
동생,Noun,10,1
동심,Noun,10,1
동안,Foreign,10,4
동안,Noun,9,1
동안,Noun,10,1
동영상,Noun,10,1
돼,Verb,10,1
돼서,Verb,10,1
돼었다고,Verb,10,1
돼지,Noun,10,1
됌,Verb,10,1
됐네요,Verb,10,1
됐는데,Verb,10,1
됐다,Verb,8,1
됐다,Verb,9,1
됐다는게,Verb,10,1
됐습니다,Verb,10,1
됐었다니,Verb,10,1
됐지,Verb,10,3
되,Verb,7,1
되,Verb,8,1
되게,Adverb,10,2
되게만,Verb,8,1
되겠구만,Verb,6,1
되겠네요,Verb,10,1
되겠지만,Verb,9,1
되고,Verb,9,3
되고싶은,Verb,9,1
되구요,Verb,10,1
되기,Verb,10,1
되나,Verb,8,1
되나,Verb,9,1
되내요,Verb,10,1
되냐,Verb,5,1
되네요,Verb,6,1
되네요,Verb,8,1
되네요,Verb,10,2
되는,Verb,6,1
되는,Verb,7,3
되는,Verb,8,5
되는,Verb,9,4
되는,Verb,10,6
되는군,Verb,8,1
되는군요,Verb,10,1
되는데,Verb,10,2
되는지,Verb,10,1
되다,Verb,7,1
되던가,Verb,10,1
되면서,Verb,10,1
되서,Verb,10,3
되야,Verb,10,1
되야지,Verb,10,2
되야하는데,Verb,5,1
되어,Verb,10,2
되어가는,Verb,10,1
되어서,Verb,10,1
되어야,Verb,8,3
되어야,Verb,10,1
되어진,Verb,7,1
되었,Verb,9,1
되었,Verb,10,1
되었고,Verb,9,1
되었고,Verb,10,1
되었넹,Noun,9,1
되었는가,Verb,10,1
되었다,Verb,9,1
되었다,Verb,10,1
되었던,Verb,3,1
되었습니다,Verb,10,1
되요,Verb,10,1
되지,Verb,8,1
되지,Verb,10,3
되지만,Verb,5,1
되지만,Verb,10,1
된,Verb,6,1
된,Verb,7,1
된,Verb,8,3
된,Verb,9,5
된,Verb,10,5
된거,Noun,6,1
된거,Noun,8,1
된거,Noun,10,3
된것과,Verb,8,1
된다,Verb,7,1
된다,Verb,8,6
된다,Verb,9,3
된다,Verb,10,13
된다고,Verb,10,1
된다는,Verb,9,2
될,Verb,8,1
될,Verb,9,1
될,Verb,10,5
될거,Verb,9,1
될것,Verb,10,1
될것이냐,Verb,9,2
될까,Verb,10,3
될줄,Verb,5,1
될지어다,Verb,8,1
됨,Verb,5,1
됨,Verb,7,2
됨,Verb,8,2
됨,Verb,9,2
됨,Verb,10,11
됩니다,Verb,3,1
됩니다,Verb,5,1
됩니다,Verb,10,4
됩니당,Verb,10,1
됫을텐데,Noun,10,1
됬는데,Verb,7,1
됬는데,Verb,9,1
됬는데,Verb,10,2
됬는지,Verb,7,1
됬다,Verb,9,2
됬다,Verb,10,1
됬으니까,Verb,10,1
됬자,Verb,9,1
두,Determiner,6,1
두,Determiner,7,1
두,Determiner,10,9
두,Josa,3,1
두,Josa,5,1
두,Josa,10,2
두,Modifier,9,1
두,Noun,7,2
두,Noun,10,1
두고두고,Noun,8,1
두고두고,Noun,10,1
두는게,Verb,6,1
두목,Noun,10,1
두번째,Noun,10,1
두아,Noun,10,1
두자,Verb,8,1
두죠,Verb,10,1
둘,Noun,3,2
둘,Noun,4,1
둘,Noun,10,3
둘다,Verb,9,1
둘째,Noun,7,1
둘째,Noun,9,1
둥,Noun,9,1
뒤,Noun,6,1
뒤,Noun,7,1
뒤,Noun,8,4
뒤,Noun,9,2
뒤,Noun,10,7
뒷,Modifier,6,1
뒷,Modifier,9,1
듀얼,Noun,10,1
드,Noun,9,1
드내,Noun,7,1
드네,Noun,9,1
드네,Noun,10,1
드는,Verb,8,1
드는,Verb,10,1
드는거,Verb,10,1
드는구나,Verb,9,1
드드드드듣,Noun,9,1
드디어,Adverb,7,1
드디어,Adverb,8,1
드디어,Adverb,10,2
드라마,Noun,10,1
드러나는,Verb,9,2
드러나면서,Verb,9,1
드러난,Verb,10,1
드리겠습니다,Verb,8,1
드림팀,Noun,4,1
드립,Noun,9,1
드립니다,Verb,10,1
드립치는것도,Verb,3,1
드문,Adjective,9,1
든,Josa,4,1
든,Josa,8,1
든,Josa,9,2
든,Josa,10,3
든,Verb,10,1
든게,Verb,10,1
든다,Verb,6,1
든다,Verb,8,1
든다,Verb,9,2
든다,Verb,10,1
듣고,Verb,2,1
듣고,Verb,5,1
듣고,Verb,7,2
듣는,Verb,6,1
듣보,Verb,7,1
들,Suffix,2,4
들,Suffix,3,3
들,Suffix,4,8
들,Suffix,5,9
들,Suffix,6,13
들,Suffix,7,26
들,Suffix,8,63
들,Suffix,9,64
들,Suffix,10,164
들,Verb,3,2
들,Verb,5,1
들,Verb,6,1
들,Verb,9,1
들,Verb,10,9
들고,Verb,8,2
들고,Verb,10,1
들땜시,Noun,10,2
들려다,Foreign,8,1
들면,Verb,8,1
들썩,Adverb,8,1
들쑥날쑥,Adverb,3,1
들아,Verb,7,1
들어,Verb,8,1
들어가는,Verb,9,1
들어가면,Verb,10,1
들어가서,Verb,10,1
들어가있,Verb,10,1
들어간,Verb,8,1
들어간다,Verb,9,1
들어감,Verb,8,1
들어감,Verb,9,1
들어갔다,Verb,3,1
들어나,Verb,6,1
들어서,Verb,8,2
들어오고,Verb,10,1
들어와서,Verb,10,2
들어왔을,Verb,10,1
들었겠다,Verb,10,1
들었는데,Verb,10,1
들었다,Verb,10,1
들었다가,Verb,10,1
들었으나,Verb,10,1
들었음,Verb,10,1
들용,Verb,5,1
들은,Verb,10,1
들을안,Verb,9,1
들이,Verb,9,3
들이,Verb,10,3
들이거나,Verb,10,2
들이대,Verb,9,1
들이도,Verb,9,1
들이었지만,Verb,10,1
들이였던게,Verb,10,1
들이지,Verb,9,1
들인것,Verb,10,1
들인지만,Verb,10,1
들지,Verb,10,1
들지만,Verb,6,1
듬,Noun,8,1
듬,Noun,10,1
듯,Noun,3,3
듯,Noun,5,2
듯,Noun,6,3
듯,Noun,7,3
듯,Noun,8,5
듯,Noun,9,2
듯,Noun,10,21
등,Noun,4,1
등,Noun,7,1
등,Noun,8,1
등,Noun,10,5
등등,Noun,8,1
등등,Noun,10,5
등록,Noun,9,1
등록,Noun,10,2
등장,Noun,5,1
등장,Noun,10,7
등장인물,Noun,8,1
등장인물,Noun,9,1
디,Noun,10,1
디딤돌,Noun,10,1
디스,Noun,6,1
디씨,Noun,10,2
디워,Noun,9,1
디워,Noun,10,2
디즈니랜드,Noun,9,1
디지털,Noun,10,1
디테일,Noun,9,1
딘,Noun,10,1
딧,Noun,9,1
따,Verb,10,3
따라가긴,Verb,7,1
따라갈,Verb,10,1
따로따로,Noun,3,1
따른게,Verb,8,1
따위,Noun,10,1
따윈,Noun,10,1
따지냐,Verb,10,1
따지면,Verb,8,2
따지면,Verb,10,1
따지지말고,Verb,10,1
따지지말자,Verb,10,1
딱,Adverb,5,1
딱,Adverb,6,1
딱,Adverb,7,2
딱,Adverb,8,2
딱,Adverb,9,2
딱,Adverb,10,1
딱딱한,Adjective,9,1
딱인,Adjective,10,1
딱임,Adjective,8,1
딱히,Adjective,4,1
딱히,Adjective,7,2
딱히,Adjective,8,1
딴,Modifier,5,1
딴,Modifier,10,1
딴,Verb,9,1
딴,Verb,10,1
땀,Noun,9,1
땀,Noun,10,1
때,Noun,5,4
때,Noun,6,3
때,Noun,7,7
때,Noun,8,12
때,Noun,9,12
때,Noun,10,23
때려,Verb,7,1
때려,Verb,10,1
때로는,Noun,8,2
때리고,Verb,10,1
때리는지,Verb,8,1
때문,Noun,5,1
때문,Noun,6,1
때문,Noun,7,2
때문,Noun,8,3
때문,Noun,10,11
때우기,Verb,8,1
때울,Verb,7,1
땐,Noun,7,1
땐,Noun,9,1
땐,Noun,10,7
땜,Noun,8,1
땜,Noun,9,1
땜,Noun,10,1
땜시,Noun,8,1
떄,Noun,10,1
떄려,Verb,8,1
떄리는게,Verb,9,1
떠,Verb,10,1
떠나,Verb,10,1
떠나서,Verb,10,1
떠오르는,Verb,5,1
떡,Noun,3,1
떡,Noun,9,1
떡밥,Noun,9,2
떡밥,Noun,10,1
떨,Verb,9,1
떨어,Verb,9,1
떨어지고,Verb,7,1
떨어지는,Verb,8,1
떨어지더라,Verb,7,1
떨어지지,Verb,10,1
떼거지,Noun,9,1
뗄,Verb,10,2
뗄수,Verb,10,1
또,Noun,6,2
또,Noun,8,1
또,Noun,9,3
또,Noun,10,20
또다시,Adverb,6,1
또한,Modifier,10,1
또한,Noun,10,1
똑같아요,Adjective,10,1
똑같은,Adjective,7,1
똑같은,Adjective,8,1
똑같은,Adjective,10,2
똑바로,Noun,9,1
똥,Noun,2,1
똥,Noun,10,1
뙇,Noun,10,1
뚜,Noun,10,1
뚜까팰때,Noun,10,1
뚫리는,Verb,9,1
뛰어나다,Adjective,9,1
뜨거운,Adjective,8,1
뜨거운,Adjective,10,1
뜨네,Verb,10,1
뜨아,Verb,9,1
뜬,Verb,7,1
뜬금,Noun,7,1
뜸,Noun,10,1
라,Josa,4,1
라,Josa,5,1
라,Josa,6,1
라,Josa,7,4
라,Josa,8,4
라,Josa,9,2
라,Josa,10,12
라고,Josa,3,1
라고,Josa,6,1
라고,Josa,8,2
라고,Josa,9,1
라고,Josa,10,8
라구요,Eomi,9,1
라그,Noun,10,1
라는,Josa,5,1
라는,Josa,7,1
라는,Josa,8,4
라는,Josa,9,1
라는,Josa,10,7
라던가,Josa,9,1
라도,Josa,4,1
라도,Josa,8,1
라도,Josa,9,1
라도,Josa,10,1
라라,Noun,10,1
라랄,Adverb,10,1
라며,Noun,6,1
라면,Noun,5,1
라면,Noun,7,1
라면,Noun,8,1
라면,Noun,10,3
라서,Josa,2,1
라서,Josa,6,1
라서,Josa,10,1
라스트,Noun,9,1
라이즈,Noun,6,1
라이즈,Noun,8,1
라이즈,Noun,9,1
라이트,Noun,10,1
라인,Noun,9,1
라인,Noun,10,1
라인업,Noun,9,1
라지,Noun,6,1
랄,Noun,9,2
랄,Noun,10,2
랑,Josa,3,2
랑,Josa,5,3
랑,Josa,6,1
랑,Josa,7,1
랑,Josa,8,4
랑,Josa,9,5
랑,Josa,10,9
래,Josa,9,1
래,Josa,10,2
랫,Noun,10,1
러,Eomi,10,1
러닝,Noun,3,1
러닝,Noun,9,1
러하,Noun,6,1
런가,Noun,5,3
런가,Noun,6,2
런가,Noun,8,2
런가,Noun,9,1
런가,Noun,10,2
레,Noun,10,1
레골라스,Noun,7,1
레미제라블,Noun,9,1
레벨,Noun,10,1
레알,Noun,8,1
레알,Noun,10,1
레이더,Noun,8,1
레이미,Noun,10,1
레이저,Noun,10,1
레인,Noun,3,1
레인,Noun,6,1
레인,Noun,8,1
레전드,Noun,9,2
레전드,Noun,10,6
렙업,Noun,3,1
력,Noun,10,1
력,Suffix,8,3
력,Suffix,10,6
렷,Noun,10,1
로,Josa,4,2
로,Josa,5,2
로,Josa,6,1
로,Josa,7,5
로,Josa,8,16
로,Josa,9,15
로,Josa,10,45
로,Noun,3,2
로,Noun,8,1
로,Noun,9,3
로,Noun,10,4
로그인,Noun,9,1
로그인,Noun,10,2
로는,Josa,7,2
로는,Josa,8,4
로는,Josa,9,2
로는,Josa,10,5
로다,Josa,9,1
로다주,Noun,5,1
로다주,Noun,9,3
로다주,Noun,10,14
로만,Noun,9,1
로만,Noun,10,1
로버트,Noun,6,1
로버트,Noun,9,1
로버트,Noun,10,6
로서,Noun,8,2
로써,Noun,4,1
로써,Noun,9,2
로써,Noun,10,2
로운,Josa,8,1
로코,Noun,9,1
로키,Noun,5,1
로키,Noun,6,1
로키,Noun,7,7
로키,Noun,8,11
로키,Noun,9,4
로키,Noun,10,32
론데,Noun,5,1
론데,Noun,9,1
롱,Noun,8,1
루고,Noun,6,1
루소,Noun,10,1
루즈,Noun,6,1
루즈,Noun,8,1
룩,Suffix,10,1
류,Noun,6,2
류,Noun,7,1
류,Noun,8,1
류,Noun,10,1
를,Josa,2,1
를,Josa,3,3
를,Josa,4,3
를,Josa,5,6
를,Josa,6,9
를,Josa,7,19
를,Josa,8,49
를,Josa,9,34
를,Josa,10,89
를,Noun,6,2
를,Noun,7,1
를,Noun,8,3
를,Noun,9,6
를,Noun,10,8
리,Noun,10,2
리그,Noun,3,1
리그,Noun,10,1
리기,Noun,10,1
리뷰,Noun,10,2
리액션,Noun,9,1
리얼,Noun,10,1
리얼리,Noun,9,1
리즈,Noun,2,1
리즈,Noun,10,1
리허설,Noun,10,1
린,Noun,8,1
린다,Noun,10,2
마,Noun,8,2
마,Noun,10,1
마니아,Noun,5,1
마다,Josa,5,1
마다,Josa,6,1
마다,Josa,10,4
마디,Noun,10,1
마땅한,Adjective,9,1
마리,Noun,8,1
마리아,Noun,10,1
마마,Noun,10,1
마무리,Noun,8,2
마미,Noun,9,1
마벨,Noun,8,1
마벨,Noun,9,1
마블,Noun,4,1
마블,Noun,5,2
마블,Noun,6,2
마블,Noun,7,9
마블,Noun,8,29
마블,Noun,9,31
마블,Noun,10,117
마블빠,Noun,10,1
마블스,Noun,10,2
마블코믹스,Noun,10,2
마블픽쳐스,Noun,9,1
마시고,Verb,10,1
마시지,Verb,10,1
마음,Noun,6,1
마음,Noun,8,1
마음,Noun,9,3
마음,Noun,10,3
마음먹고,Verb,7,1
마이클,Noun,9,1
마지막,Noun,5,2
마지막,Noun,6,1
마지막,Noun,7,6
마지막,Noun,8,5
마지막,Noun,9,6
마지막,Noun,10,28
마지믹,Noun,10,1
마침,Noun,7,1
마트,Noun,10,1
막,Noun,6,1
막,Noun,7,1
막,Noun,8,1
막강,Noun,8,1
막는거,Verb,10,1
막는다,Verb,10,1
막상,Noun,5,1
막상,Noun,10,1
막스,Noun,7,1
막아서,Verb,8,1
막장,Noun,9,1
막장,Noun,10,1
막판,Noun,8,1
막판,Noun,10,1
막혀있던,Verb,10,1
막혔습니다,Verb,10,1
만,Foreign,5,2
만,Josa,3,7
만,Josa,4,3
만,Josa,5,12
만,Josa,6,8
만,Josa,7,15
만,Josa,8,17
만,Josa,9,13
만,Josa,10,29
만,Noun,8,1
만,Noun,9,3
만,Noun,10,5
만,Suffix,6,2
만,Suffix,7,1
만,Suffix,8,1
만,Suffix,9,5
만,Suffix,10,4
만나는,Verb,8,1
만나면서,Verb,7,1
만나서,Verb,8,3
만난것,Verb,8,1
만남,Noun,10,2
만드나,Noun,7,1
만드냐,Verb,8,1
만드냐,Verb,10,2
만드느라,Verb,8,1
만드는,Verb,5,1
만드는,Verb,10,5
만드는데,Verb,10,1
만드셨다,Verb,10,1
만든,Verb,5,1
만든,Verb,7,1
만든,Verb,8,3
만든,Verb,9,3
만든,Verb,10,5
만든건,Verb,9,1
만든것이,Verb,7,1
만든다,Verb,9,2
만든다,Verb,10,1
만든다는,Verb,10,2
만든다는게,Verb,10,1
만든듯,Verb,10,1
만들,Verb,10,2
만들거나,Verb,10,1
만들거라면,Verb,6,1
만들고,Verb,10,1
만들기,Noun,10,2
만들듯,Verb,8,1
만들려고,Verb,10,1
만들려면,Verb,10,1
만들면,Verb,10,1
만들수,Verb,10,1
만들어,Verb,4,1
만들어,Verb,8,1
만들어,Verb,9,1
만들어,Verb,10,5
만들어내려고,Verb,4,1
만들어도,Verb,10,1
만들어라,Verb,8,1
만들어졌다고,Verb,10,1
만들어주세요,Verb,10,1
만들어주셔,Verb,10,1
만들어지고,Verb,9,1
만들어진,Verb,4,1
만들어진,Verb,8,3
만들어진,Verb,9,1
만들어진,Verb,10,4
만들었고,Verb,8,2
만들었구나,Verb,9,1
만들었네,Verb,8,3
만들었네,Verb,10,2
만들었다,Verb,8,1
만들었다,Verb,9,4
만들었다,Verb,10,5
만들었다고,Verb,6,1
만들었다는,Verb,8,1
만들었다는,Verb,10,1
만들었다는게,Verb,9,1
만들었어요,Verb,10,1
만들었을까,Verb,10,1
만들자,Verb,10,1
만듬,Noun,10,1
만발,Noun,9,1
만세,Noun,6,1
만세,Noun,9,2
만약,Noun,8,1
만에,Foreign,9,1
만에,Foreign,10,2
만에,Josa,9,1
만에,Josa,10,1
만으로,Josa,8,2
만으로,Josa,9,1
만으로도,Josa,7,3
만으로도,Josa,8,2
만으로도,Josa,9,3
만으로도,Josa,10,9
만은,Josa,6,1
만은,Josa,8,1
만은,Josa,9,1
만을,Josa,10,1
만의,Josa,8,1
만의,Josa,9,1
만의,Josa,10,1
만이,Josa,5,1
만이,Josa,8,2
만점,Noun,8,1
만점,Noun,9,1
만점,Noun,10,10
만족,Noun,7,1
만족,Noun,10,1
만족스럽다,Adjective,8,2
만족스럽다,Adjective,10,1
만족하고,Adjective,9,1
만족하고,Adjective,10,1
만족한다,Adjective,8,1
만족할,Adjective,7,1
만족할,Adjective,8,1
만큼,Josa,6,1
만큼,Josa,8,3
만큼,Josa,10,3
만큼,Noun,8,1
만큼,Noun,10,2
만큼은,Josa,7,2
만큼은,Josa,8,3
만큼은,Josa,9,2
만큼은,Josa,10,1
만큼의,Josa,6,1
만큼이나,Josa,10,1
만하,Noun,3,1
만하,Noun,5,1
만하,Noun,8,5
만하,Noun,9,2
만해,Noun,9,1
만해,Noun,10,1
만화,Noun,2,1
만화,Noun,7,2
만화,Noun,8,1
만화,Noun,9,3
만화,Noun,10,3
만화가,Noun,8,1
만화가,Noun,9,1
만화가,Noun,10,1
만화영화,Noun,9,1
많,Adjective,8,1
많겠지만,Adjective,10,1
많고,Adjective,9,1
많고,Adjective,10,1
많긴하다,Adjective,10,1
많네,Adjective,10,1
많네요,Adjective,7,1
많네욤,Noun,10,1
많다,Adjective,5,1
많다,Adjective,7,2
많다,Adjective,8,3
많다,Adjective,9,1
많다,Adjective,10,1
많다고,Adjective,5,1
많다고,Adjective,8,1
많다는,Adjective,5,1
많아,Adjective,7,1
많아서,Adjective,7,1
많아서,Adjective,8,2
많아서,Adjective,9,1
많아서,Adjective,10,2
많아지고,Verb,9,1
많았고,Adjective,10,1
많았다,Adjective,6,1
많았다,Adjective,9,2
많았던,Adjective,8,1
많았던,Adjective,10,1
많았습니다,Adjective,10,1
많았으면,Adjective,10,1
많으면,Adjective,10,1
많으셨습니다,Adjective,10,1
많은,Adjective,3,1
많은,Adjective,5,1
많은,Adjective,6,2
많은,Adjective,8,7
많은,Adjective,9,1
많은,Adjective,10,6
많은데,Adjective,7,2
많은데,Adjective,8,1
많은데도,Adjective,8,1
많은데도,Adjective,9,1
많음,Adjective,6,1
많이,Adverb,3,1
많이,Adverb,5,1
많이,Adverb,6,1
많이,Adverb,7,4
많이,Adverb,8,4
많이,Adverb,9,3
많이,Adverb,10,10
많이,Modifier,6,1
많이,Modifier,7,1
많이,Modifier,9,1
많이,Modifier,10,6
많이는,Adjective,8,1
많지,Adjective,5,1
말,Noun,3,1
말,Noun,4,1
말,Noun,6,2
말,Noun,7,2
말,Noun,8,5
말,Noun,9,11
말,Noun,10,60
말거나,Verb,10,1
말고,Josa,7,1
말고,Josa,9,1
말고,Josa,10,2
말고는,Josa,3,1
말곤,Verb,5,1
말곤,Verb,7,1
말입,Noun,10,1
말좀,Noun,3,1
맘,Noun,5,1
맘,Noun,8,1
맘대로,Adverb,4,1
맛,Noun,8,3
맛,Noun,9,2
맛,Noun,10,4
맛있는,Adjective,8,1
맛있는,Adjective,10,3
맛있었을까,Adjective,8,1
맛집,Noun,7,1
망,Noun,9,1
망각,Noun,8,1
망작,Noun,4,1
망치,Noun,7,1
망치는,Verb,10,1
망하는,Adjective,7,1
망함,Adjective,10,1
맞,Verb,3,1
맞,Verb,10,1
맞는,Verb,8,1
맞는,Verb,9,1
맞는,Verb,10,1
맞는듯,Verb,8,1
맞서는,Verb,7,1
맞서는,Verb,9,1
맞으면,Verb,8,1
맞으면,Verb,10,2
맞음,Verb,10,1
맞있는,Verb,8,1
맞지,Verb,7,1
맞지,Verb,8,1
맞추기,Verb,4,1
맞추기,Verb,8,1
맞추면서,Verb,10,1
맞춰,Verb,5,1
맞춰,Verb,10,1
맡기고,Verb,10,1
맡길,Verb,7,1
매끄러웠다,Adjective,9,1
매너리즘,Noun,4,1
매니아,Noun,4,1
매니아,Noun,5,1
매니아,Noun,10,1
매력,Noun,2,1
매력,Noun,8,9
매력,Noun,9,5
매력,Noun,10,8
매료,Noun,10,1
매번,Noun,7,1
매우,Noun,7,2
매우,Noun,8,4
매우,Noun,9,6
매우,Noun,10,9
매일,Noun,10,1
맥과이어,Noun,10,1
맨,Modifier,2,1
맨,Modifier,8,1
맨,Modifier,10,1
맨,Noun,7,2
맨,Noun,8,1
맨,Noun,9,1
맨,Noun,10,5
맨블,Noun,8,1
