형태소,품사,분류,카운트
연출,Noun,4,1
연출,Noun,9,3
연출,Noun,10,2
열,Modifier,1,1
열,Noun,1,2
열,Noun,10,1
열광하는,Adjective,1,1
열어,Verb,10,1
열자,Noun,7,1
열자,Noun,10,1
엿,Noun,10,1
였,Verb,8,1
였고,Verb,1,1
였네,Verb,1,1
였네요,Verb,1,2
였는데,Verb,1,1
였는데,Verb,10,1
였다,Verb,1,4
였다,Verb,8,1
였다,Verb,10,6
였다고,Verb,10,1
였다니,Verb,1,1
였습니다,Verb,1,2
였습니다,Verb,10,3
였으면,Verb,1,1
였을텐데,Verb,1,1
였음,Verb,9,1
였음,Verb,10,1
영,Modifier,1,5
영,Modifier,7,1
영,Modifier,9,2
영,Modifier,10,5
영국군,Noun,1,1
영상,Noun,1,2
영상,Noun,4,1
영상,Noun,7,1
영상,Noun,10,4
영웅,Noun,1,1
영웅,Noun,7,1
영웅,Noun,8,1
영웅,Noun,9,1
영웅,Noun,10,6
영웅본색,Noun,9,1
영화,Noun,1,156
영화,Noun,2,3
영화,Noun,3,1
영화,Noun,4,3
영화,Noun,5,5
영화,Noun,6,2
영화,Noun,7,6
영화,Noun,8,12
영화,Noun,9,35
영화,Noun,10,106
영화관,Noun,1,10
영화관,Noun,10,4
영화로,Noun,1,1
영화로,Noun,6,1
영화로,Noun,10,4
영화사,Noun,10,1
영화인,Noun,9,1
영환,Noun,1,1
옆,Noun,1,1
예,Modifier,1,1
예,Modifier,10,1
예,Noun,8,1
예,Noun,10,1
예고,Noun,10,1
예고편,Noun,1,2
예고편,Noun,2,1
예고편,Noun,6,1
예고편,Noun,9,1
예고편,Noun,10,3
예매,Noun,10,2
예뻐,Adjective,8,1
예뻐,Adjective,10,1
예뻐요,Adjective,10,1
예뻣다,Noun,9,1
예뻤다,Adjective,7,1
예뻤습니다,Adjective,5,1
예쁘,Adjective,10,1
예쁘고,Adjective,8,1
예쁘고,Adjective,9,2
예쁘네요,Adjective,9,1
예쁘다,Adjective,8,2
예쁘다고,Adjective,1,1
예쁘다면,Adjective,10,1
예쁘지만,Adjective,1,1
예쁨,Adjective,8,2
예상,Noun,1,2
예상,Noun,10,1
예요,Josa,1,1
예요,Josa,10,1
옛날,Noun,10,1
오,Noun,9,1
오그,Noun,1,1
오그라든다,Verb,1,2
오그라들긴,Verb,10,1
오그라들어,Verb,7,1
오그라들어서,Verb,1,3
오글거려,Verb,1,1
오글거려서,Verb,1,1
오글거렸지만,Verb,10,1
오글거리,Verb,10,1
오글거리고,Verb,1,1
오글거리긴,Verb,10,1
오글거리는,Verb,4,1
오글거림,Verb,1,1
오글거림이,Verb,7,1
오글거림이,Verb,9,1
오글거립니다,Verb,1,1
오는,Modifier,1,1
오늘,Noun,1,1
오늘,Noun,8,3
오늘,Noun,9,1
오늘,Noun,10,7
오드,Noun,1,1
오락,Noun,7,1
오락,Noun,10,1
오래,Adverb,1,1
오래간만,Adverb,1,1
오랜,Modifier,1,3
오랜,Modifier,9,4
오랜,Modifier,10,6
오랜만,Adverb,1,1
오면,Verb,10,1
오버,Noun,1,1
오브,Noun,1,1
오브,Noun,9,1
오실,Verb,1,1
오줌,Noun,10,1
온,Noun,1,2
온,Noun,9,2
온,Noun,10,3
온다,Verb,1,1
올,Modifier,1,3
올,Modifier,10,2
올라갈,Verb,1,1
올랐던,Verb,10,1
올리고,Verb,10,1
올린거예요,Verb,1,1
올린건,Verb,10,1
올해,Noun,10,3
옳다,Adjective,1,1
옴,Noun,1,1
옴,Noun,10,1
옵,Noun,4,1
와,Josa,1,2
와,Josa,2,1
와,Josa,4,3
와,Josa,5,1
와,Josa,6,1
와,Josa,10,12
와,Verb,1,8
와,Verb,4,1
와,Verb,9,1
와,Verb,10,16
와같이,Verb,10,1
와는,Josa,9,1
와도,Josa,10,1
와서,Verb,1,1
와우,Noun,10,1
와의,Josa,7,1
와이프,Noun,1,1
와이프,Noun,10,1
완료,Noun,10,1
완벽,Noun,10,2
완벽하게,Adjective,8,1
완벽하진,Adjective,10,1
완벽한,Adjective,8,1
완벽한,Adjective,10,2
완벽했고,Adjective,10,1
완벽했다,Adjective,10,1
완성,Noun,9,1
완성,Noun,10,1
완잼,Noun,10,1
완전,Noun,1,6
완전,Noun,5,1
완전,Noun,9,1
완전,Noun,10,13
완젼,Noun,10,1
왓,Noun,1,1
왓다갓다,Noun,1,1
왓습니,Noun,1,1
왔는데,Verb,10,1
왔는데요,Verb,1,1
왔다,Verb,10,3
왔다던데,Verb,10,1
왔습니다,Verb,1,1
왔습니다,Verb,10,1
왔지만,Verb,10,1
왕,Suffix,8,1
왕국,Noun,10,1
왜,Noun,1,23
왜,Noun,4,1
왜,Noun,8,1
왜,Noun,9,1
왜,Noun,10,9
왜곡,Noun,10,1
왠,Modifier,7,1
왠만하면,Adjective,1,4
왠만해,Adjective,1,2
왠지,Adverb,10,1
왤케,Noun,10,1
외,Noun,1,2
외계인,Noun,10,1
외국,Noun,1,1
외모,Noun,1,1
왼쪽,Noun,9,1
요,Josa,1,8
요,Josa,5,1
요,Josa,8,4
요,Josa,9,1
요,Josa,10,21
요,Modifier,1,2
요,Modifier,10,3
요,Noun,8,1
요,Noun,10,3
요소,Noun,1,1
요소,Noun,6,1
요소,Noun,9,1
요소,Noun,10,2
요실금,Noun,1,2
요요,Noun,10,1
요즘,Noun,9,1
요한슨,Noun,10,1
욕,Noun,1,3
욕,Noun,10,2
용,Noun,1,3
용,Noun,6,1
용,Noun,10,1
용감하고,Adjective,10,1
용도,Noun,10,1
용이,Noun,1,2
용이,Noun,4,1
욬,Noun,8,1
우,Adverb,1,1
우,Adverb,10,2
우뢰매,Noun,1,5
우루루,Adverb,5,1
우리,Noun,9,1
우리,Noun,10,2
우리나라,Noun,1,1
우먼,Noun,10,6
우아하고,Adjective,9,1
우아하다,Adjective,9,1
우월,Noun,1,1
우주,Noun,10,1
운데,Verb,8,1
운오,Noun,10,1
울,Modifier,10,1
울,Noun,10,4
울었다,Verb,10,1
울컥,Adverb,10,1
울프,Noun,4,1
움,Noun,1,5
움,Noun,10,1
웃,Noun,10,1
웃기,Noun,1,1
웃기,Noun,6,1
웃기지마,Verb,10,1
웃긴,Verb,1,1
웃음,Noun,1,2
워,Noun,10,1
워낙,Noun,1,1
워낙,Noun,9,1
워너,Noun,10,1
워더,Noun,10,1
원,Modifier,9,2
원,Modifier,10,1
원,Noun,1,2
원,Noun,10,1
원더,Noun,1,1
원더,Noun,8,2
원더,Noun,10,4
원더우먼,Noun,1,20
원더우먼,Noun,2,1
원더우먼,Noun,3,1
원더우먼,Noun,4,4
원더우먼,Noun,5,1
원더우먼,Noun,7,2
원더우먼,Noun,8,16
원더우먼,Noun,9,21
원더우먼,Noun,10,113
원래,Noun,1,1
원래,Noun,9,1
원래,Noun,10,2
원작,Noun,1,1
원작,Noun,10,1
원했던,Adjective,1,1
월,Noun,1,1
웬,Noun,1,1
웬만하면,Adjective,1,2
웬만한,Adjective,1,1
웬만한,Adjective,10,1
위,Noun,1,5
위,Noun,10,5
위대하구나,Adjective,10,1
위대하다,Adjective,9,1
위엄,Noun,1,1
위주,Noun,10,1
위해,Noun,1,4
위해,Noun,7,1
위해,Noun,10,4
윈터,Noun,10,1
유,Noun,1,1
유,Noun,10,1
유니버스,Noun,10,2
유대인,Noun,1,1
유대인,Noun,9,1
유머,Noun,1,1
유연한,Adjective,10,1
유익할,Adjective,1,1
유익했습니다,Adjective,10,1
유치,Noun,1,6
유치,Noun,3,1
유치,Noun,5,1
유치,Noun,10,1
유치하,Adjective,1,1
유치하게,Adjective,1,2
유치하게,Adjective,4,1
유치하고,Adjective,1,11
유치하고,Adjective,2,1
유치하고,Adjective,7,1
유치하기,Adjective,1,2
유치하기,Adjective,2,1
유치하기,Adjective,4,1
유치하다,Adjective,1,2
유치하다,Adjective,9,1
유치하다고,Adjective,8,1
유치한,Adjective,1,5
유치한,Adjective,2,1
유치한,Adjective,3,1
유치한데,Adjective,10,1
유치한지,Adjective,1,1
유치함,Adjective,1,5
유치함내,Adjective,1,1
유치함의,Adjective,1,1
유치합니다,Adjective,1,2
유치해,Adjective,8,2
유치해서,Adjective,1,3
유치해서,Adjective,8,1
유치해지고,Adjective,1,1
유치해진다는,Adjective,5,1
유치했습니다,Adjective,1,1
유치했음,Adjective,1,2
유통,Noun,1,1
유투버,Noun,1,1
유행,Noun,1,1
율,Noun,1,1
으로,Josa,1,35
으로,Josa,4,1
으로,Josa,5,1
으로,Josa,6,2
으로,Josa,7,1
으로,Josa,8,3
으로,Josa,9,11
으로,Josa,10,23
으로가,Josa,10,1
으로는,Josa,7,1
으로는,Josa,9,1
으로도,Josa,7,1
으로도,Josa,10,1
으로만,Josa,9,1
으로서의,Josa,10,1
으로의,Josa,10,1
으론,Josa,10,1
으아아,Exclamation,1,1
으잉,Noun,10,1
은,Foreign,1,1
은,Josa,1,55
은,Josa,2,3
은,Josa,3,1
은,Josa,4,4
은,Josa,5,1
은,Josa,6,3
은,Josa,7,6
은,Josa,8,8
은,Josa,9,5
은,Josa,10,45
은,Noun,10,2
은근,Noun,1,1
은근,Noun,10,2
은장도,Noun,1,1
을,Foreign,1,1
을,Foreign,10,1
을,Josa,1,42
을,Josa,2,1
을,Josa,3,3
을,Josa,4,1
을,Josa,5,1
을,Josa,7,4
을,Josa,8,10
을,Josa,9,11
을,Josa,10,63
음,Noun,1,1
음악,Noun,1,1
음악,Noun,9,5
음악,Noun,10,7
음악상,Noun,10,1
음악처럼,Noun,10,1
음울하고,Adjective,10,1
읍니,Noun,8,1
응,Noun,1,1
응,Noun,9,1
의,Foreign,1,1
의,Josa,1,37
의,Josa,2,1
의,Josa,3,1
의,Josa,4,1
의,Josa,6,1
의,Josa,7,4
의,Josa,8,13
의,Josa,9,17
의,Josa,10,85
의,Noun,1,3
의,Noun,6,1
의,Noun,8,1
의,Noun,9,5
의,Noun,10,14
의견,Noun,10,1
의대,Noun,1,1
의도,Noun,1,1
의문,Noun,1,1
의미,Noun,1,1
의미,Noun,10,1
의심,Noun,1,2
의심,Noun,10,1
의적,Noun,10,1
이,Determiner,1,22
이,Determiner,2,1
이,Determiner,3,1
이,Determiner,5,3
이,Determiner,8,1
이,Determiner,9,2
이,Determiner,10,22
이,Foreign,1,1
이,Foreign,9,1
이,Josa,1,99
이,Josa,2,3
이,Josa,4,4
이,Josa,5,7
이,Josa,6,4
이,Josa,7,5
이,Josa,8,13
이,Josa,9,34
이,Josa,10,106
이,Noun,1,23
이,Noun,2,1
이,Noun,3,2
이,Noun,4,1
이,Noun,6,1
이,Noun,7,1
이,Noun,8,4
이,Noun,9,2
이,Noun,10,20
이,Suffix,1,3
이,Suffix,8,1
이,Suffix,10,1
이건,Noun,1,5
이건,Noun,9,1
이건,Noun,10,6
이고,Josa,1,6
이고,Josa,9,1
이고,Josa,10,6
이구만,Josa,10,1
이기,Noun,4,1
이기도,Josa,9,1
이기도,Josa,10,1
이길거,Verb,10,1
이나,Foreign,4,1
이나,Josa,1,4
이나,Josa,2,1
이나,Josa,10,1
이냐,Josa,1,3
이냐,Josa,10,1
이네,Josa,1,2
이네,Josa,8,1
이네,Josa,10,4
이다,Josa,1,9
이다,Josa,4,1
이다,Josa,8,3
이다,Josa,9,1
이다,Josa,10,16
이던,Josa,1,1
이딴,Modifier,1,3
이딴,Modifier,6,1
이라,Josa,1,3
이라,Josa,8,2
이라,Josa,9,1
이라,Josa,10,1
이라고,Josa,1,2
이라고,Josa,10,1
이라고는,Josa,1,1
이라고도,Josa,10,1
이라는,Foreign,1,1
이라는,Josa,1,4
이라는,Josa,8,1
이라는,Josa,10,2
이라는데,Verb,1,1
이라니,Josa,1,1
이라도,Josa,4,1
이라서,Josa,8,1
이라서,Josa,9,1
이란,Josa,1,4
이란,Josa,10,1
이랑,Josa,1,10
이랑,Josa,7,1
이랑,Josa,10,5
이래,Adjective,1,1
이래서,Josa,1,1
이래야지,Adjective,9,1
이래야하는데,Adjective,10,1
이랫던,Noun,1,1
이러냐,Verb,1,1
이러니깐,Verb,1,1
이런,Adjective,1,8
이런,Adjective,6,1
이런,Adjective,9,2
이런,Adjective,10,4
이런,Modifier,5,1
이런,Modifier,9,2
이런,Modifier,10,2
이런거,Adjective,10,1
이럴,Adjective,10,1
이럴수가,Adjective,1,1
이렇게,Adverb,1,12
이렇게,Adverb,4,1
이렇게,Adverb,5,1
이렇게,Adverb,9,2
이렇게,Adverb,10,12
이렇게만,Adjective,10,1
이롭다,Adjective,10,2
이뤄놓,Verb,10,1
이름,Noun,1,1
이름,Noun,9,1
이리,Adverb,1,1
이리,Adverb,10,1
이만,Noun,9,1
이만,Noun,10,1
이메일,Noun,10,1
이며,Josa,1,1
이면,Foreign,4,1
이면,Noun,5,1
이미,Adverb,1,2
이번,Noun,1,1
이번,Noun,10,4
이블,Noun,10,1
이뻐,Adjective,5,1
이뻐,Adjective,10,1
이뻐서,Adjective,1,1
이뻐서,Adjective,10,2
이뻐요,Adjective,1,1
이뻐요,Adjective,8,2
이뻐요,Adjective,9,1
이뻣,Noun,10,1
이뻤다,Adjective,1,1
이뻤다니,Adjective,10,1
이뻤어,Adjective,10,1
이뿌고,Adjective,8,1
이쁘게,Adjective,10,1
이쁘고,Adjective,1,2
이쁘고,Adjective,5,1
이쁘고,Adjective,9,1
이쁘고,Adjective,10,10
이쁘다,Adjective,10,1
이쁘더라고요,Adjective,1,1
이쁜,Adjective,1,1
이쁜거,Adjective,1,1
이쁨,Adjective,5,1
이쁨,Adjective,8,1
이쁨,Adjective,10,4
이쁨은,Adjective,1,1
이상,Noun,1,4
이상,Noun,3,1
이상,Noun,9,2
이상,Noun,10,4
이상은,Noun,10,1
이상하고,Adjective,1,1
이상하다,Adjective,1,1
이상함,Adjective,1,1
이세,Noun,1,1
이스라엘,Noun,1,1
이스라엘,Noun,10,1
이실,Josa,10,1
이야,Josa,1,1
이야,Josa,10,5
이야기,Noun,1,2
이야기,Noun,8,1
이어,Verb,8,1
이었고,Verb,10,2
이었다,Verb,1,2
이었다,Verb,2,1
이었다,Verb,9,1
이었다,Verb,10,2
이었다는것에,Verb,8,1
이었다면,Verb,1,1
이었습니다,Verb,9,1
이었으며,Verb,9,1
이었으면,Verb,5,1
이었음,Verb,1,2
이에요,Josa,1,1
이에요,Josa,8,1
이여,Josa,10,1
이였으,Verb,10,1
이영화,Noun,1,1
이영화,Noun,5,1
이영화,Noun,10,4
이예,Noun,9,1
이왕,Adverb,1,1
이외,Noun,3,1
이외,Noun,4,1
이요,Noun,9,1
이용,Noun,1,1
이유,Noun,1,4
이유,Noun,3,1
이유,Noun,10,4
이을,Verb,10,1
이을만한,Verb,1,1
이재,Noun,10,1
이정,Noun,9,1
이제,Noun,1,1
이제,Noun,9,2
이제,Noun,10,7
이제껏,Noun,10,1
이제야,Noun,9,1
이제야,Noun,10,2
이지,Josa,1,2
이지,Josa,4,1
이지,Josa,10,1
이지만,Josa,1,2
이지만,Josa,9,3
이지만,Josa,10,1
이진,Noun,9,1
이탈,Noun,1,1
이펙,Noun,1,1
이하,Noun,1,1
이하,Noun,3,1
이하나,Noun,1,1
이하임,Noun,1,1
이해,Noun,1,6
이해,Noun,8,1
이해,Noun,9,1
이후,Noun,1,3
이후,Noun,2,1
이후,Noun,7,1
이후,Noun,9,1
이후,Noun,10,6
익숙하다면,Adjective,1,1
익숙한,Adjective,4,1
익숙했던,Adjective,9,1
인,Josa,1,11
인,Josa,4,2
인,Josa,8,1
인,Josa,9,2
인,Josa,10,18
인,Noun,1,2
인,Noun,9,1
인,Noun,10,1
인,Suffix,1,1
인가,Josa,1,6
인가,Josa,9,1
인가,Josa,10,1
인간,Noun,1,4
인간,Noun,5,1
인간,Noun,10,3
인거,Josa,1,3
인거,Josa,2,1
인거,Josa,10,2
인건,Verb,10,1
인공호흡,Noun,9,1
인데,Foreign,10,1
인데,Josa,1,9
인데,Josa,4,1
인데,Josa,5,1
인데,Josa,7,1
인데,Josa,8,1
인데,Josa,9,2
인데,Josa,10,5
인물,Noun,1,2
인상,Noun,4,1
인생,Noun,1,5
인생,Noun,7,1
인생,Noun,8,1
인생,Noun,10,3
인원,Noun,2,1
인정,Noun,1,1
인정,Noun,10,3
인종,Noun,1,1
인줄,Verb,1,1
인증,Noun,10,1
인지,Josa,1,6
인지,Josa,7,1
인지,Josa,10,4
인지,Noun,1,1
인지,Noun,7,1
인지,Noun,10,1
인해,Adjective,10,1
인했는데,Adjective,1,1
일,Modifier,10,2
일,Noun,8,2
일,Noun,9,1
일,Noun,10,3
일까,Verb,6,1
일도,Noun,1,1
일듯,Verb,10,1
일리,Noun,5,1
일반,Noun,9,1
일반인,Noun,1,1
일반인,Noun,4,1
일베,Noun,10,1
일본,Noun,10,1
일어나서,Noun,5,1
일어날란다,Verb,1,1
일으켜세우네요,Verb,9,1
일으킨다,Verb,3,1
잃을,Verb,1,1
임,Noun,1,9
임,Noun,10,8
임수연,Noun,1,1
임펙트,Noun,1,1
입,Noun,10,2
입고,Verb,1,1
입고,Verb,2,1
입니다,Adjective,1,12
입니다,Adjective,5,1
입니다,Adjective,7,1
입니다,Adjective,9,2
입니다,Adjective,10,13
입부,Noun,1,1
입장,Noun,9,1
잇냐,Verb,1,1
잇다고,Verb,1,1
잇어,Verb,10,1
잇어요,Verb,10,1
있게,Adjective,1,1
있고,Adjective,1,2
있고,Adjective,9,2
있고,Adjective,10,3
있구나,Adjective,5,1
있구만,Adjective,10,1
있기,Adjective,8,1
있긴,Adjective,1,1
있긴한데,Adjective,8,1
있나,Adjective,1,1
있네,Adjective,6,1
있네,Adjective,10,1
있네요,Adjective,9,1
있는,Adjective,1,1
있는,Adjective,7,1
있는,Adjective,9,2
있는,Adjective,10,4
있는거니,Adjective,1,1
있는거처럼,Adjective,1,1
있는것처럼,Adjective,1,1
있는듯,Adjective,1,1
있는줄,Adjective,9,1
있는지,Adjective,1,3
있는지도,Adjective,1,1
있다,Adjective,1,2
있다,Adjective,9,1
있다,Adjective,10,2
있다고,Adjective,10,1
있다는걸,Adjective,10,1
있다는것도,Adjective,1,1
있다면,Adjective,9,1
있단,Adjective,10,1
있습니다,Adjective,10,2
있어,Adjective,1,2
있어,Adjective,10,1
있어서,Adjective,1,2
있어서,Adjective,10,1
있어야,Adjective,1,1
있었나,Adjective,1,1
있었네요,Adjective,6,1
있었는데,Adjective,8,1
있었는데,Adjective,10,2
있었다,Adjective,7,1
있었다면,Adjective,9,1
있었던,Adjective,10,1
있었습니다,Adjective,10,1
있었지만,Adjective,1,1
있었지만,Adjective,8,1
있었지만,Adjective,9,1
있으시면,Adjective,1,1
있을것,Adjective,10,1
있음,Adjective,1,1
있음,Adjective,9,2
있이게,Adjective,10,1
있지,Adjective,1,1
있지만,Adjective,4,1
있지만,Adjective,8,1
있지만,Adjective,10,2
잊을,Verb,10,1
자,Noun,1,1
자,Noun,10,1
자,Suffix,1,2
자,Suffix,10,1
자고,Noun,1,2
자고,Noun,5,1
자기,Noun,1,1
자꾸,Noun,1,2
자녀,Noun,1,1
자다가,Verb,1,1
자리,Noun,8,1
자리,Noun,9,1
자리,Noun,10,1
자막,Noun,9,2
자살,Noun,10,1
자신,Noun,10,1
자연,Noun,6,1
자연스러웠고,Adjective,10,1
자중,Noun,1,1
자체,Noun,1,4
자체,Noun,9,1
자체,Noun,10,5
자해,Noun,10,1
작,Modifier,1,3
작,Modifier,9,1
작,Noun,7,1
작,Noun,10,3
작고,Noun,1,1
작살,Noun,10,1
작업,Noun,1,1
작업,Noun,10,1
작위,Noun,6,1
작작,Noun,6,1
작전,Noun,1,1
작품,Noun,1,3
작품,Noun,4,1
작품,Noun,9,1
작품,Noun,10,6
잔,Noun,1,4
잔거,Verb,1,2
잔득,Noun,1,1
잔뜩,Noun,10,1
잔인한,Adjective,8,1
잘,Verb,1,8
잘,Verb,7,1
잘,Verb,8,2
잘,Verb,9,5
잘,Verb,10,20
잘,VerbPrefix,1,5
잘,VerbPrefix,8,3
잘,VerbPrefix,9,1
잘,VerbPrefix,10,11
잘가다가,Verb,1,1
잘나왔다고,Verb,5,1
잘라고,Verb,1,1
잘만,Noun,1,1
잘만,Noun,6,1
잘만,Noun,10,3
잘뽑았어,Verb,9,1
잘생겼는데,Adjective,1,1
잘생기고안이어져서,Adjective,10,1
잘생김,Adjective,10,1
잘잘,Verb,10,1
잠,Noun,1,11
잠깐,Noun,5,1
잠드는,Verb,10,1
잠듦,Verb,1,2
잠듬,Noun,1,1
잠안,Verb,1,1
잠옴,Noun,1,1
잠자다,Verb,1,1
잠잘,Verb,1,1
잡,Noun,1,1
잡고,Noun,1,1
잡고,Noun,10,2
잡다,Verb,1,1
잡아,Verb,10,1
잡아줘서,Verb,10,1
잡은,Verb,8,1
잡은거,Verb,10,1
잡음,Noun,10,1
잤고,Verb,1,1
잤다,Verb,1,2
장,Noun,1,1
장,Suffix,1,1
장가,Noun,10,1
장난,Noun,1,2
장난,Noun,10,3
장남,Noun,1,1
장르,Noun,1,2
장르,Noun,9,1
장르,Noun,10,1
장면,Noun,1,4
장면,Noun,6,1
장면,Noun,8,2
장면,Noun,9,3
장면,Noun,10,9
장애,Noun,9,1
장엄함,Adjective,9,1
장점,Noun,3,1
재,Noun,2,1
재,Noun,9,1
재딸,Noun,9,1
재료,Noun,1,1
재미,Noun,1,13
재미,Noun,6,1
재미,Noun,7,1
재미,Noun,9,4
재미,Noun,10,8
재미없,Adjective,1,2
재미없고,Adjective,1,3
재미없나,Adjective,1,1
재미없네,Adjective,1,1
재미없네요,Adjective,1,1
재미없는,Adjective,1,3
재미없는데,Adjective,1,1
재미없다,Adjective,1,1
재미없다고,Adjective,9,1
재미없다는,Adjective,10,1
재미없더라,Adjective,1,1
재미없어,Adjective,1,1
재미없어도,Adjective,1,2
재미없어서,Adjective,1,3
재미없어서,Adjective,10,1
재미없어요,Adjective,1,2
재미없었다,Adjective,1,3
재미없었다여,Adjective,1,1
재미없었던,Adjective,1,1
재미없었습니다,Adjective,1,1
재미없으니,Adjective,1,2
재미없으면,Adjective,10,2
재미없음,Adjective,1,6
재미있,Adjective,10,1
재미있게,Adjective,7,1
재미있게,Adjective,8,1
재미있게,Adjective,9,1
재미있게,Adjective,10,5
재미있고,Adjective,10,1
재미있네요,Adjective,8,1
재미있네요,Adjective,10,1
재미있는,Adjective,8,1
재미있는데,Adjective,3,1
재미있는지,Adjective,1,1
재미있다,Adjective,10,3
재미있다는거,Adjective,9,1
재미있습니다,Adjective,8,1
재미있습니다,Adjective,9,1
재미있습니다,Adjective,10,2
재미있어요,Adjective,1,1
재미있어요,Adjective,10,2
재미있었다,Adjective,8,1
재미있었습니다,Adjective,10,3
재미있었을듯,Adjective,9,1
재미있었음,Adjective,1,1
재미있었음,Adjective,10,2
재미있었지만,Adjective,1,1
재미있음,Adjective,10,1
재밋,Noun,1,1
재밋,Noun,8,1
재밋,Noun,10,2
재밋네,Noun,10,2
재밋다,Noun,1,1
재밋당,Noun,10,1
재밋습니,Noun,10,1
재밋어,Noun,10,2
재밋엇다,Noun,10,1
재밋엇아,Noun,8,1
재밋었어,Noun,10,1
재밋었음,Noun,9,1
재밌,Adjective,8,1
재밌게,Adjective,1,1
재밌게,Adjective,8,2
재밌게,Adjective,9,6
재밌게,Adjective,10,10
재밌게잘,Adjective,10,2
재밌겠다,Adjective,1,1
재밌고,Adjective,1,1
재밌고,Adjective,10,4
재밌냐,Adjective,10,1
재밌네,Adjective,10,1
재밌네요,Adjective,9,3
재밌네요,Adjective,10,5
재밌넹,Noun,10,1
재밌는,Adjective,9,1
재밌는,Adjective,10,3
재밌는건,Adjective,1,1
재밌는데,Adjective,1,1
재밌다,Adjective,8,1
재밌다,Adjective,9,1
재밌다,Adjective,10,6
재밌다가,Adjective,2,1
재밌다가,Adjective,10,1
재밌다고,Adjective,1,4
재밌다고,Adjective,2,1
재밌다고,Adjective,10,1
재밌다는지,Adjective,1,1
재밌다던데,Adjective,1,1
재밌단,Adjective,6,1
재밌더라,Adjective,9,1
재밌데,Adjective,1,1
재밌습니다,Adjective,7,1
재밌습니다,Adjective,10,4
재밌어,Adjective,10,1
재밌어요,Adjective,8,1
재밌어요,Adjective,9,1
재밌어요,Adjective,10,4
재밌었다,Adjective,10,2
재밌었습니다,Adjective,8,1
재밌었습니다,Adjective,10,1
재밌었어요,Adjective,10,2
재밌었음,Adjective,10,1
재밌었지만,Adjective,1,1
재밌음,Adjective,1,1
재밌음,Adjective,8,1
재밌음,Adjective,9,1
재밌음,Adjective,10,3
재밌지,Adjective,1,1
재빨리,Adverb,1,1
재앙,Noun,1,1
재탄생,Noun,10,1
잭,Noun,10,3
잼,Noun,1,2
잼,Noun,10,1
잼나게,Verb,8,1
잼나게,Verb,10,2
잼나는디,Verb,10,1
잼나다,Verb,10,1
잼나다하고,Verb,10,1
잼밌네,Noun,10,1
잼이가,Verb,1,1
잼이네요,Verb,10,1
잼이었음,Verb,10,1
잼있게,Verb,10,3
잼있고,Verb,10,1
잼있다,Verb,10,1
잼있어요,Verb,10,1
잼있었음,Verb,10,1
잼있음,Verb,10,1
잼잼잼,Noun,10,1
쟁이,Suffix,1,1
저,Determiner,10,1
저,Noun,1,4
저,Noun,5,2
저,Noun,8,1
저,Noun,9,1
저,Noun,10,3
저격수,Noun,1,1
저기,Noun,1,1
저런,Modifier,1,1
저런,Modifier,10,1
저럴까,Verb,10,1
저리,Noun,10,1
저스티스,Noun,1,2
저스티스,Noun,8,2
저스티스,Noun,10,8
저스티스리그,Noun,1,2
저스티스리그,Noun,7,1
저스티스리그,Noun,9,2
저스티스리그,Noun,10,7
저학년,Noun,1,1
저학년,Noun,8,1
저항,Noun,10,1
적,Noun,10,2
적,Suffix,1,14
적,Suffix,4,3
적,Suffix,5,1
적,Suffix,6,2
적,Suffix,7,1
적,Suffix,8,5
적,Suffix,9,6
적,Suffix,10,24
적당하다고,Adjective,1,1
적당한,Adjective,10,1
적당히,Adjective,1,1
적당히,Adjective,10,1
적이네요,Verb,10,1
적이면,Verb,10,1
적잖아,Verb,1,1
적재적소,Noun,4,1
적재적소,Noun,10,1
적절하게,Adjective,10,1
적절한,Adjective,10,2
적지,Noun,9,1
적탄,Noun,10,1
적폐,Noun,10,1
전,Foreign,1,1
전,Modifier,1,4
전,Modifier,9,2
전,Modifier,10,2
전,Noun,1,3
전,Noun,2,1
전,Noun,4,1
전,Noun,7,1
전,Noun,10,6
전개,Noun,1,5
전개,Noun,2,1
전개,Noun,3,1
전개,Noun,4,1
전개,Noun,6,1
전개,Noun,8,2
전개,Noun,10,1
전개도,Noun,9,1
전개도,Noun,10,1
전기,Noun,1,1
전날,Noun,10,1
전대,Noun,1,1
전대물,Noun,1,1
전락,Noun,1,1
전반,Noun,1,2
전반,Noun,9,1
전반,Noun,10,1
전부,Noun,1,4
전부,Noun,2,1
전사,Noun,1,2
전사,Noun,10,1
전설,Noun,10,1
전세계,Noun,10,1
전시,Noun,1,1
전에,Foreign,10,1
전율,Noun,6,1
전율,Noun,10,1
전작,Noun,1,1
전작,Noun,10,1
전장,Noun,7,1
전장,Noun,10,2
전쟁,Noun,1,7
전쟁,Noun,2,1
전쟁,Noun,5,1
전쟁,Noun,8,1
전쟁,Noun,9,2
전쟁,Noun,10,2
전쟁영화,Noun,1,1
전적,Noun,9,1
전적,Noun,10,1
전체,Noun,1,2
전체,Noun,6,1
전체,Noun,10,2
전투,Noun,1,1
전투,Noun,9,2
전투,Noun,10,2
전투씬,Noun,1,4
전투씬,Noun,2,1
전투씬,Noun,7,1
전혀,Noun,1,1
전형,Noun,4,1
전형,Noun,9,1
전형,Noun,10,1
절대,Noun,1,9
절대,Noun,3,1
절대,Noun,10,1
절때,Noun,1,1
절하,Noun,1,1
